id,ta,kdmk,klpk,klpk_2,kdds,kdds2,jmax,jsisa,id_hari1,id_hari2,id_hari3,id_sesi1,id_sesi2,id_sesi3,id_ruang1,id_ruang2,id_ruang3,jns_jam,open_class
275947,20232,A14.27203,A14.7204,,1091,0,41,40,2,0,0,17,0,0,22,0,0,1,1
275946,20232,A14.27203,A14.7203,,1091,30,41,41,2,0,0,14,0,0,22,0,0,1,1
275945,20232,A14.27203,A14.7202,,1091,1157,41,40,1,0,0,7,0,0,22,0,0,1,1
275944,20232,A14.27203,A14.7201,,1089,44,41,38,1,0,0,1,0,0,22,0,0,1,1
275943,20232,A14.27202,A14.7211,,0,0,25,0,3,0,0,31,0,0,53,0,0,3,0
275940,20232,A14.27202,A14.7207,,0,0,25,0,4,0,0,12,0,0,52,0,0,1,0
275941,20232,A14.27202,A14.7208,,0,0,25,0,3,0,0,26,0,0,52,0,0,3,0
275942,20232,A14.27202,A14.7210,,0,0,25,0,3,0,0,31,0,0,52,0,0,3,0
275938,20232,A14.27202,A14.7205,,2419,0,43,35,4,0,0,2,0,0,52,0,0,1,1
275939,20232,A14.27202,A14.7206,,0,0,25,0,4,0,0,18,0,0,52,0,0,1,0
275936,20232,A14.27202,A14.7203,,1105,0,43,38,4,0,0,26,0,0,52,0,0,3,1
275937,20232,A14.27202,A14.7204,,2419,0,43,38,3,0,0,2,0,0,53,0,0,1,1
275934,20232,A14.27202,A14.7201,,828,0,45,42,3,0,0,18,0,0,52,0,0,1,1
275935,20232,A14.27202,A14.7202,,828,0,43,39,3,0,0,12,0,0,52,0,0,1,1
275931,20232,A14.27201,A14.7208,,0,0,25,0,4,0,0,23,0,0,118,0,0,1,0
275932,20232,A14.27201,A14.7210,,0,0,25,0,4,0,0,30,0,0,52,0,0,3,0
275933,20232,A14.27201,A14.7211,,0,0,25,0,3,0,0,27,0,0,53,0,0,3,0
275929,20232,A14.27201,A14.7206,,1089,0,25,17,4,0,0,27,0,0,53,0,0,3,1
275930,20232,A14.27201,A14.7207,,0,0,25,0,3,0,0,23,0,0,53,0,0,1,0
275927,20232,A14.27201,A14.7204,,1283,0,41,39,4,0,0,7,0,0,53,0,0,1,1
275928,20232,A14.27201,A14.7205,,1283,0,41,34,4,0,0,14,0,0,53,0,0,1,1
275926,20232,A14.27201,A14.7203,,1283,0,40,38,3,0,0,17,0,0,53,0,0,1,1
275925,20232,A14.27201,A14.7202,,1283,0,41,40,4,0,0,17,0,0,53,0,0,1,1
275922,20232,U201701,A12.6606,,134,0,35,16,5,0,0,27,0,0,599,0,0,3,1
275923,20232,U201701,A12.6607,,1893,0,35,35,3,0,0,27,0,0,599,0,0,3,1
275924,20232,A14.27201,A14.7201,,1283,0,40,38,4,0,0,1,0,0,53,0,0,1,1
275921,20232,U201701,A12.6605,,27,0,35,25,2,0,0,23,0,0,599,0,0,3,1
275920,20232,U201701,A12.6604,,989,0,35,25,3,0,0,23,0,0,599,0,0,3,1
275919,20232,U201701,A12.6603,,59,0,35,23,5,0,0,17,0,0,599,0,0,3,1
275918,20232,U201701,A12.6602,,1182,0,35,26,1,0,0,14,0,0,599,0,0,3,1
275915,20232,N201707,A12.6606,,0,0,30,0,1,0,0,27,0,0,599,0,0,3,0
275916,20232,N201707,A12.6607,,0,0,30,0,1,0,0,30,0,0,599,0,0,3,0
275917,20232,U201701,A12.6601,,1182,0,35,34,1,0,0,17,0,0,599,0,0,3,1
275914,20232,N201707,A12.6605,,0,0,30,0,1,0,0,14,0,0,599,0,0,3,0
275913,20232,N201707,A12.6604,,0,0,30,0,1,0,0,14,0,0,599,0,0,3,0
275912,20232,N201707,A12.6603,,0,0,30,0,1,0,0,17,0,0,599,0,0,3,0
275910,20232,N201707,A12.6601,,0,0,30,0,1,0,0,7,0,0,599,0,0,3,0
275911,20232,N201707,A12.6602,,0,0,30,0,1,0,0,17,0,0,599,0,0,3,0
275908,20232,N2017051,A12.6606,,1706,0,30,30,4,0,0,27,0,0,599,0,0,3,1
275909,20232,N2017051,A12.6607,,1985,0,30,30,3,0,0,30,0,0,599,0,0,3,1
275907,20232,N2017051,A12.6605,,1131,0,30,30,5,0,0,27,0,0,599,0,0,3,1
275906,20232,N2017051,A12.6604,,18,0,30,29,4,0,0,27,0,0,471,0,0,3,1
275904,20232,N2017051,A12.6602,,18,0,30,30,2,0,0,23,0,0,475,0,0,3,1
275905,20232,N2017051,A12.6603,,18,0,30,30,3,0,0,7,0,0,466,0,0,3,1
275903,20232,N2017051,A12.6601,,1985,0,30,30,1,0,0,27,0,0,599,0,0,3,1
275902,20232,N201701,A12.6607,,896,0,35,35,2,0,0,30,0,0,599,0,0,3,1
275901,20232,N201701,A12.6606,,1582,0,35,35,2,0,0,27,0,0,599,0,0,3,1
275899,20232,N201701,A12.6604,,2437,0,35,35,3,0,0,7,0,0,599,0,0,3,1
275900,20232,N201701,A12.6605,,1953,0,35,35,4,0,0,7,0,0,599,0,0,3,1
275898,20232,N201701,A12.6603,,21,0,35,35,3,0,0,23,0,0,599,0,0,3,1
275897,20232,N201701,A12.6602,,2439,0,35,30,1,0,0,1,0,0,599,0,0,3,1
275895,20232,AF201702,A12.6206,,1525,0,35,19,5,0,0,27,0,0,599,0,0,3,1
275896,20232,N201701,A12.6601,,21,0,35,33,1,0,0,1,0,0,599,0,0,3,1
275894,20232,AF201702,A12.6205,,0,0,35,0,2,0,0,27,0,0,599,0,0,3,0
275893,20232,AF201702,A12.6204,,73,0,35,34,3,0,0,17,0,0,599,0,0,3,1
275892,20232,AF201702,A12.6203,,3,0,35,25,5,0,0,14,0,0,599,0,0,3,1
275890,20232,AF201702,A12.6201,,73,0,35,35,1,0,0,7,0,0,599,0,0,3,1
275891,20232,AF201702,A12.6202,,109,0,35,33,4,0,0,7,0,0,599,0,0,3,1
275889,20232,A12.76205,A12.6206,,0,0,25,0,3,1,0,27,30,0,936,490,0,3,0
275888,20232,A12.76205,A12.6205,,0,0,25,0,4,5,0,27,30,0,483,490,0,3,0
275887,20232,A12.76205,A12.6204,,33,0,35,28,5,4,0,1,23,0,937,490,0,3,1
275886,20232,A12.76205,A12.6203,,55,0,35,24,1,2,0,23,23,0,480,490,0,3,1
275885,20232,A12.76205,A12.6202,,33,0,35,32,3,2,0,7,1,0,471,490,0,3,1
275884,20232,A12.76205,A12.6201,,55,0,35,34,2,4,0,17,14,0,522,490,0,3,1
275883,20232,A12.76204,A12.6206,,0,0,25,0,4,0,0,31,0,0,431,0,0,3,0
275882,20232,A12.76204,A12.6205,,0,0,25,0,3,0,0,31,0,0,425,0,0,3,0
275880,20232,A12.76204,A12.6203,,766,0,35,32,1,0,0,12,0,0,465,0,0,3,1
275881,20232,A12.76204,A12.6204,,1535,0,35,32,2,0,0,12,0,0,477,0,0,3,1
275879,20232,A12.76204,A12.6202,,40,0,25,32,5,0,0,2,0,0,476,0,0,3,1
275878,20232,A12.76204,A12.6201,,1535,0,25,34,5,0,0,2,0,0,474,0,0,3,1
275876,20232,A12.76203,A12.6205,,0,0,25,0,4,0,0,31,0,0,467,0,0,3,0
275877,20232,A12.76203,A12.6206,,0,0,25,0,3,0,0,31,0,0,472,0,0,3,0
275875,20232,A12.76203,A12.6204,,22,0,35,29,5,0,0,12,0,0,425,0,0,3,1
275873,20232,A12.76203,A12.6202,,1761,0,35,35,2,0,0,12,0,0,467,0,0,3,1
275874,20232,A12.76203,A12.6203,,22,0,35,22,2,0,0,12,0,0,469,0,0,3,1
275872,20232,A12.76203,A12.6201,,22,0,35,35,3,0,0,18,0,0,522,0,0,3,1
275871,20232,A12.76201,A12.6206,,0,0,25,0,2,4,0,30,27,0,464,471,0,3,0
275870,20232,A12.76201,A12.6205,,0,0,25,0,1,5,0,30,27,0,431,470,0,3,0
275869,20232,A12.76201,A12.6204,,76,0,35,28,1,2,0,17,23,0,934,425,0,3,1
275868,20232,A12.76201,A12.6203,,37,0,35,25,3,4,0,7,23,0,433,470,0,3,1
275867,20232,A12.76201,A12.6202,,37,0,35,33,1,3,0,17,17,0,433,471,0,3,1
275866,20232,A12.76201,A12.6201,,59,0,35,35,2,4,0,23,23,0,937,483,0,3,1
275865,20232,A12.66803,A12.6802,,0,0,100,0,6,0,0,7,0,0,466,0,0,3,0
275863,20232,A12.66802,A12.6802,,0,0,25,0,6,0,0,14,0,0,466,0,0,3,0
275864,20232,A12.66803,A12.6801,,1539,0,180,172,6,0,0,7,0,0,466,0,0,3,1
275862,20232,A12.66802,A12.6801,,55,0,100,51,6,0,0,14,0,0,466,0,0,3,1
275861,20232,A12.66801,A12.6607,,3,0,35,33,2,0,0,27,0,0,433,0,0,3,1
275859,20232,A12.66801,A12.6605,,1049,0,35,29,5,0,0,17,0,0,472,0,0,3,1
275860,20232,A12.66801,A12.6606,,1049,0,35,35,3,0,0,27,0,0,936,0,0,3,1
275858,20232,A12.66801,A12.6604,,0,0,25,0,2,0,0,23,0,0,476,0,0,3,0
275857,20232,A12.66801,A12.6603,,0,0,25,0,3,0,0,17,0,0,482,0,0,3,0
275855,20232,A12.66801,A12.6601,,1049,0,35,34,3,0,0,23,0,0,936,0,0,3,1
275856,20232,A12.66801,A12.6602,,18,0,35,35,4,0,0,14,0,0,481,0,0,3,1
275854,20232,A12.66705,A12.6607,,32,0,38,34,5,0,0,27,0,0,479,0,0,3,1
275853,20232,A12.66705,A12.6606,,0,0,25,0,4,0,0,30,0,0,471,0,0,3,0
275852,20232,A12.66705,A12.6603,,20,0,38,35,1,0,0,7,0,0,473,0,0,3,1
275850,20232,A12.66705,A12.6601,,98,0,38,37,2,0,0,23,0,0,522,0,0,3,1
275851,20232,A12.66705,A12.6602,,65,0,38,34,3,0,0,23,0,0,520,0,0,3,1
275849,20232,A12.66704,A12.6212,,0,0,30,0,5,0,0,7,0,0,481,0,0,3,0
275847,20232,A12.66703,A12.6607,,0,0,25,0,5,0,0,30,0,0,19,0,0,3,0
275848,20232,A12.66704,A12.6211,,37,0,38,33,5,0,0,17,0,0,475,0,0,3,1
275846,20232,A12.66703,A12.6606,,2449,0,35,22,3,0,0,30,0,0,19,0,0,3,1
275845,20232,A12.66703,A12.6605,,201,0,35,25,1,0,0,23,0,0,19,0,0,3,1
275844,20232,A12.66703,A12.6604,,2449,0,35,18,5,0,0,1,0,0,19,0,0,3,1
275843,20232,A12.66703,A12.6603,,201,0,35,35,4,0,0,23,0,0,19,0,0,3,1
275842,20232,A12.66703,A12.6602,,140,0,35,35,5,0,0,14,0,0,19,0,0,3,1
275841,20232,A12.66703,A12.6601,,209,0,35,34,5,0,0,7,0,0,19,0,0,3,1
275840,20232,A12.66701,A12.6802,,0,0,100,0,6,0,0,17,0,0,599,0,0,3,0
275838,20232,A12.66633,A12.6803,,0,0,25,0,1,4,0,23,27,0,473,19,0,3,0
275839,20232,A12.66701,A12.6801,,1761,0,200,171,6,0,0,23,0,0,599,0,0,3,1
275837,20232,A12.66633,A12.6802,,0,0,25,0,4,3,0,7,17,0,434,19,0,3,0
275836,20232,A12.66633,A12.6801,,209,0,25,13,4,2,0,14,17,0,434,19,0,3,1
275835,20232,A12.66632,A12.6803,,1008,0,25,13,1,5,0,23,1,0,433,469,0,3,1
275834,20232,A12.66632,A12.6802,,0,0,25,0,2,5,0,17,23,0,520,479,0,3,0
275833,20232,A12.66632,A12.6801,,0,0,25,0,3,5,0,27,23,0,480,533,0,3,0
275832,20232,A12.66631,A12.6603,,0,0,25,0,2,4,0,23,1,0,477,936,0,3,0
275831,20232,A12.66631,A12.6602,,1008,0,25,16,2,4,0,27,27,0,425,522,0,3,1
275830,20232,A12.66631,A12.6601,,0,0,25,0,2,4,0,17,7,0,476,936,0,3,0
275829,20232,A12.66623,A12.6803,,23,0,25,25,4,2,0,7,17,0,936,521,0,3,1
275828,20232,A12.66623,A12.6802,,61,0,25,17,5,3,0,23,1,0,432,433,0,3,1
275827,20232,A12.66623,A12.6801,,0,0,25,0,5,1,0,17,23,0,482,470,0,3,0
275826,20232,A12.66622,A12.6803,,0,0,25,0,3,5,0,1,7,0,935,478,0,3,0
275825,20232,A12.66622,A12.6802,,0,0,25,0,3,5,0,23,23,0,936,483,0,3,0
275824,20232,A12.66622,A12.6801,,1008,0,30,22,3,5,0,23,7,0,424,937,0,3,1
275823,20232,A12.66621,A12.6603,,0,0,25,0,1,5,0,23,14,0,466,478,0,3,0
275822,20232,A12.66621,A12.6602,,1193,0,35,30,3,5,0,23,17,0,480,479,0,3,1
275821,20232,A12.66621,A12.6601,,1193,0,35,29,2,5,0,23,1,0,433,481,0,3,1
275820,20232,A12.66613,A12.6803,,0,0,25,0,2,4,0,1,14,0,520,476,0,3,0
275819,20232,A12.66613,A12.6802,,0,0,25,0,3,1,0,7,14,0,466,472,0,3,0
275818,20232,A12.66613,A12.6801,,50,0,25,18,2,4,0,7,17,0,520,477,0,3,1
275817,20232,A12.66612,A12.6803,,0,0,25,0,3,4,0,27,7,0,481,477,0,3,0
275816,20232,A12.66612,A12.6802,,0,0,25,0,3,4,0,27,17,0,424,431,0,3,0
275815,20232,A12.66612,A12.6801,,101,0,40,36,3,4,0,1,7,0,481,476,0,3,1
275814,20232,A12.66611,A12.6603,,37,0,25,10,4,2,0,17,17,0,519,477,0,3,1
275813,20232,A12.66611,A12.6602,,0,0,25,0,2,4,0,1,1,0,425,434,0,3,0
275812,20232,A12.66611,A12.6601,,0,0,25,0,2,4,0,1,1,0,433,476,0,3,0
275811,20232,A12.66605,A12.6408,,15,0,35,35,1,0,0,26,0,0,471,0,0,3,1
275810,20232,A12.66605,A12.6407,,1049,0,35,35,3,0,0,31,0,0,434,0,0,3,1
275809,20232,A12.66605,A12.6406,,22,0,35,28,5,0,0,2,0,0,471,0,0,3,1
275808,20232,A12.66605,A12.6405,,1049,0,38,36,1,0,0,18,0,0,468,0,0,3,1
275807,20232,A12.66605,A12.6404,,59,0,38,38,2,0,0,12,0,0,424,0,0,3,1
275806,20232,A12.66605,A12.6403,,0,0,25,0,2,0,0,2,0,0,936,0,0,3,0
275805,20232,A12.66605,A12.6402,,0,0,35,0,1,0,0,2,0,0,509,0,0,3,0
275804,20232,A12.66605,A12.6401,,176,0,38,35,5,0,0,18,0,0,468,0,0,3,1
275802,20232,A12.66604,A12.6606,,26,0,35,30,2,0,0,30,0,0,432,0,0,3,1
275803,20232,A12.66604,A12.6607,,0,0,25,0,1,0,0,27,0,0,472,0,0,3,0
275800,20232,A12.66604,A12.6604,,0,0,30,0,1,0,0,1,0,0,934,0,0,3,0
275801,20232,A12.66604,A12.6605,,70,0,35,31,1,0,0,7,0,0,470,0,0,3,1
275798,20232,A12.66604,A12.6602,,5,0,35,30,3,0,0,7,0,0,424,0,0,3,1
275799,20232,A12.66604,A12.6603,,70,0,35,30,1,0,0,27,0,0,472,0,0,3,1
275797,20232,A12.66604,A12.6601,,26,0,35,33,1,0,0,23,0,0,472,0,0,3,1
275795,20232,A12.66603,A12.6407,,22,0,35,35,2,0,0,31,0,0,434,0,0,3,1
275796,20232,A12.66603,A12.6408,,50,0,35,35,3,0,0,26,0,0,434,0,0,3,1
275794,20232,A12.66603,A12.6406,,101,0,35,35,1,0,0,2,0,0,477,0,0,3,1
275793,20232,A12.66603,A12.6405,,0,0,25,0,4,0,0,26,0,0,479,0,0,3,0
275791,20232,A12.66603,A12.6403,,50,0,35,34,1,0,0,18,0,0,471,0,0,3,1
275792,20232,A12.66603,A12.6404,,101,0,36,36,2,0,0,18,0,0,431,0,0,3,1
275790,20232,A12.66603,A12.6402,,50,0,37,36,5,0,0,12,0,0,433,0,0,3,1
275789,20232,A12.66603,A12.6401,,101,0,35,35,1,0,0,18,0,0,465,0,0,3,1
275788,20232,A12.66602,A12.6607,,0,0,25,0,4,0,0,30,0,0,483,0,0,3,0
275787,20232,A12.66602,A12.6606,,73,0,35,35,1,0,0,30,0,0,483,0,0,3,1
275786,20232,A12.66602,A12.6605,,109,0,35,34,3,0,0,1,0,0,483,0,0,3,1
275785,20232,A12.66602,A12.6604,,429,0,35,35,1,0,0,7,0,0,937,0,0,3,1
275783,20232,A12.66602,A12.6602,,0,0,25,0,1,0,0,7,0,0,471,0,0,3,0
275784,20232,A12.66602,A12.6603,,1761,0,35,19,1,0,0,1,0,0,471,0,0,3,1
275782,20232,A12.66602,A12.6601,,429,0,35,35,1,0,0,14,0,0,471,0,0,3,1
275780,20232,A12.66601,A12.6407,,15,0,40,39,1,0,0,31,0,0,424,0,0,3,1
275781,20232,A12.66601,A12.6408,,1049,0,40,38,2,0,0,26,0,0,431,0,0,3,1
275778,20232,A12.66601,A12.6405,,0,0,25,0,2,0,0,2,0,0,937,0,0,3,0
275779,20232,A12.66601,A12.6406,,4,0,40,36,3,0,0,12,0,0,521,0,0,3,1
275777,20232,A12.66601,A12.6404,,1761,0,40,37,1,0,0,12,0,0,478,0,0,3,1
275775,20232,A12.66601,A12.6402,,15,0,40,35,2,0,0,12,0,0,472,0,0,3,1
275776,20232,A12.66601,A12.6403,,15,0,40,36,5,0,0,2,0,0,466,0,0,3,1
275774,20232,A12.66601,A12.6401,,0,0,25,0,1,0,0,2,0,0,434,0,0,3,0
275773,20232,A12.66404,A12.6408,,70,0,30,17,3,2,0,30,30,0,935,20,0,3,1
275772,20232,A12.66404,A12.6407,,0,0,25,0,4,1,0,30,27,0,934,20,0,3,0
275771,20232,A12.66404,A12.6406,,218,0,37,37,4,3,0,1,23,0,483,20,0,3,1
275770,20232,A12.66404,A12.6405,,56,0,35,33,3,5,0,14,14,0,474,20,0,3,1
275768,20232,A12.66404,A12.6403,,0,0,25,0,1,4,0,7,1,0,472,20,0,3,0
275769,20232,A12.66404,A12.6404,,1494,0,35,35,3,4,0,7,14,0,935,20,0,3,1
275767,20232,A12.66404,A12.6402,,56,0,35,35,3,1,0,17,14,0,424,20,0,3,1
275766,20232,A12.66404,A12.6401,,218,0,35,34,3,2,0,14,17,0,433,20,0,3,1
275765,20232,A12.66403,A12.6408,,218,0,35,27,5,4,0,27,30,0,483,29,0,3,1
275763,20232,A12.66403,A12.6406,,0,0,25,0,2,1,0,17,17,0,433,29,0,3,0
275764,20232,A12.66403,A12.6407,,0,0,25,0,4,5,0,27,30,0,481,29,0,3,0
275762,20232,A12.66403,A12.6405,,33,0,35,35,4,1,0,14,14,0,471,29,0,3,1
275761,20232,A12.66403,A12.6404,,33,0,35,35,5,4,0,7,17,0,432,29,0,3,1
275760,20232,A12.66403,A12.6403,,1539,0,35,32,4,4,0,23,14,0,465,29,0,3,1
275759,20232,A12.66403,A12.6402,,218,0,35,35,4,2,0,17,1,0,465,29,0,3,1
275758,20232,A12.66403,A12.6401,,1539,0,35,35,4,2,0,7,7,0,472,29,0,3,1
275757,20232,A12.66402,A12.6212,,0,0,25,0,3,0,0,14,0,0,520,0,0,3,0
275756,20232,A12.66402,A12.6211,,904,0,30,13,5,0,0,7,0,0,481,0,0,3,1
275755,20232,A12.66401,A12.6408,,38,0,38,32,4,5,0,27,30,0,465,466,0,3,1
275754,20232,A12.66401,A12.6407,,0,0,25,0,3,5,0,27,27,0,519,432,0,3,0
275753,20232,A12.66401,A12.6406,,76,0,38,36,4,5,0,7,17,0,480,470,0,3,1
275752,20232,A12.66401,A12.6405,,59,0,38,34,3,5,0,17,1,0,479,432,0,3,1
275751,20232,A12.66401,A12.6404,,76,0,38,36,1,5,0,1,14,0,470,432,0,3,1
275750,20232,A12.66401,A12.6403,,0,0,25,0,3,5,0,1,17,0,466,432,0,3,0
275749,20232,A12.66401,A12.6402,,49,0,38,36,3,4,0,23,14,0,479,478,0,3,1
275748,20232,A12.66401,A12.6401,,76,0,38,38,3,4,0,7,23,0,936,472,0,3,1
275747,20232,A12.66205,A12.6212,,0,0,25,0,2,0,0,18,0,0,478,0,0,3,0
275746,20232,A12.66205,A12.6211,,0,0,30,0,3,0,0,12,0,0,522,0,0,3,0
275739,20232,A12.66202,A12.6212,,0,0,25,0,4,0,0,14,0,0,472,0,0,3,0
275738,20232,A12.66202,A12.6211,,0,0,30,0,4,0,0,7,0,0,482,0,0,3,0
275737,20232,A12.66201,A12.6212,,0,0,25,0,4,1,0,7,23,0,483,490,0,3,0
275736,20232,A12.66201,A12.6211,,3,0,30,2,1,3,0,14,1,0,464,540,0,3,1
275735,20232,U201701,A11.4229,,134,0,45,43,3,0,0,30,0,0,599,0,0,3,1
275734,20232,U201701,A11.4228,,2078,0,45,43,2,0,0,27,0,0,599,0,0,3,1
275733,20232,U201701,A11.4227,,2078,0,45,43,4,0,0,27,0,0,599,0,0,3,1
275732,20232,U201701,A11.4226,,72,0,45,43,5,0,0,30,0,0,599,0,0,3,1
275731,20232,U201701,A11.4216,,128,0,45,38,1,0,0,7,0,0,599,0,0,3,1
275730,20232,U201701,A11.4215,,1,0,45,41,3,0,0,7,0,0,599,0,0,3,1
275729,20232,U201701,A11.4214,,2031,0,45,40,4,0,0,17,0,0,599,0,0,3,1
275728,20232,U201701,A11.4213,,1896,0,45,40,5,0,0,7,0,0,599,0,0,3,1
275727,20232,U201701,A11.4212,,1639,0,45,43,5,0,0,14,0,0,599,0,0,3,1
275726,20232,U201701,A11.4211,,6,0,45,30,2,0,0,14,0,0,65,0,0,3,1
275725,20232,U201701,A11.4210,,82,0,45,44,4,0,0,23,0,0,599,0,0,3,1
275724,20232,U201701,A11.4209,,1639,0,45,40,4,0,0,7,0,0,599,0,0,3,1
275723,20232,U201701,A11.4208,,74,0,45,42,3,0,0,14,0,0,599,0,0,3,1
275722,20232,U201701,A11.4207,,59,0,45,41,4,0,0,1,0,0,599,0,0,3,1
275721,20232,U201701,A11.4206,,2032,0,45,44,5,0,0,7,0,0,599,0,0,3,1
275720,20232,U201701,A11.4205,,2032,0,45,41,5,0,0,1,0,0,599,0,0,3,1
275719,20232,U201701,A11.4204,,1347,0,45,43,2,0,0,14,0,0,599,0,0,3,1
275718,20232,U201701,A11.4203,,1347,0,45,42,2,0,0,7,0,0,599,0,0,3,1
275717,20232,U201701,A11.4202,,1896,0,45,44,3,0,0,17,0,0,599,0,0,3,1
275716,20232,U201701,A11.4201,,2031,0,45,45,4,0,0,1,0,0,599,0,0,3,1
275715,20232,N201707,A11.4229,,0,0,25,0,1,0,0,30,0,0,599,0,0,1,0
275714,20232,N201707,A11.4228,,0,0,25,0,1,0,0,30,0,0,599,0,0,1,0
275713,20232,N201707,A11.4227,,0,0,25,0,1,0,0,27,0,0,599,0,0,1,0
275712,20232,N201707,A11.4226,,0,0,25,0,1,0,0,30,0,0,599,0,0,1,0
275711,20232,N201707,A11.4216,,0,0,25,0,1,0,0,14,0,0,599,0,0,1,0
275710,20232,N201707,A11.4215,,0,0,25,0,1,0,0,23,0,0,599,0,0,1,0
275709,20232,N201707,A11.4214,,0,0,25,0,1,0,0,17,0,0,599,0,0,1,0
275708,20232,N201707,A11.4213,,0,0,25,0,1,0,0,14,0,0,599,0,0,1,0
275707,20232,N201707,A11.4212,,0,0,25,0,1,0,0,23,0,0,599,0,0,1,0
275706,20232,N201707,A11.4211,,0,0,25,0,1,0,0,23,0,0,599,0,0,1,0
275705,20232,N201707,A11.4210,,0,0,25,0,1,0,0,23,0,0,599,0,0,1,0
275704,20232,N201707,A11.4209,,0,0,25,0,1,0,0,17,0,0,599,0,0,1,0
275703,20232,N201707,A11.4208,,0,0,25,0,1,0,0,7,0,0,599,0,0,1,0
275702,20232,N201707,A11.4207,,0,0,25,0,1,0,0,7,0,0,599,0,0,1,0
275701,20232,N201707,A11.4206,,0,0,25,0,1,0,0,14,0,0,599,0,0,1,0
275700,20232,N201707,A11.4205,,0,0,25,0,1,0,0,17,0,0,599,0,0,1,0
275699,20232,N201707,A11.4204,,0,0,25,0,1,0,0,7,0,0,599,0,0,1,0
275698,20232,N201707,A11.4203,,0,0,25,0,1,0,0,7,0,0,599,0,0,1,0
275697,20232,N201707,A11.4202,,0,0,25,0,1,0,0,17,0,0,599,0,0,1,0
275696,20232,N201707,A11.4201,,0,0,25,0,1,0,0,14,0,0,599,0,0,1,0
275695,20232,N201702,A11.4620,,763,0,40,30,1,0,0,27,0,0,599,0,0,3,1
275694,20232,N201702,A11.4619,,51,0,40,25,1,0,0,27,0,0,599,0,0,3,1
275693,20232,N201702,A11.4618,,2182,0,40,25,4,0,0,23,0,0,599,0,0,3,1
275692,20232,N201702,A11.4617,,812,0,40,39,2,0,0,23,0,0,599,0,0,3,1
275691,20232,N201702,A11.4616,,812,0,40,3,3,0,0,14,0,0,599,0,0,3,1
275690,20232,N201702,A11.4615,,1863,0,40,29,3,0,0,14,0,0,599,0,0,3,1
275689,20232,N201702,A11.4614,,763,0,40,19,4,0,0,7,0,0,599,0,0,3,1
275688,20232,N201702,A11.4613,,812,0,40,23,3,0,0,14,0,0,599,0,0,3,1
275687,20232,N201702,A11.4612,,712,0,40,38,1,0,0,14,0,0,599,0,0,3,1
275686,20232,N201702,A11.4611,,812,0,40,38,2,0,0,14,0,0,599,0,0,3,1
275685,20232,N201702,A11.4610,,1863,0,40,30,3,0,0,17,0,0,599,0,0,3,1
275684,20232,N201702,A11.4609,,712,0,40,38,1,0,0,17,0,0,599,0,0,3,1
275683,20232,N201702,A11.4608,,812,0,40,28,5,0,0,7,0,0,599,0,0,1,1
275681,20232,N201702,A11.4606,,763,0,40,22,4,0,0,27,0,0,599,0,0,1,1
275682,20232,N201702,A11.4607,,812,0,40,14,2,0,0,14,0,0,599,0,0,1,1
275680,20232,N201702,A11.4605,,1863,0,40,26,5,0,0,23,0,0,599,0,0,1,1
275678,20232,N201702,A11.4603,,763,0,40,38,2,0,0,14,0,0,599,0,0,1,1
275679,20232,N201702,A11.4604,,1191,0,40,32,5,0,0,17,0,0,599,0,0,1,1
275677,20232,N201702,A11.4602,,2182,0,40,39,4,0,0,17,0,0,599,0,0,1,1
275675,20232,AF201702,A11.4620,,31,0,40,17,5,0,0,30,0,0,599,0,0,3,1
275676,20232,N201702,A11.4601,,1863,0,40,17,3,0,0,1,0,0,599,0,0,3,1
275674,20232,AF201702,A11.4619,,17,0,40,40,3,0,0,30,0,0,599,0,0,3,1
275672,20232,AF201702,A11.4617,,144,0,40,16,1,0,0,27,0,0,599,0,0,3,1
275673,20232,AF201702,A11.4618,,0,0,40,0,2,0,0,27,0,0,599,0,0,3,0
275671,20232,AF201702,A11.4616,,0,0,40,0,5,0,0,1,0,0,599,0,0,3,0
275670,20232,AF201702,A11.4615,,144,0,40,14,5,0,0,23,0,0,599,0,0,3,1
275669,20232,AF201702,A11.4614,,17,0,40,40,5,0,0,17,0,0,599,0,0,3,1
275667,20232,AF201702,A11.4612,,0,0,40,0,4,0,0,7,0,0,599,0,0,3,0
275668,20232,AF201702,A11.4613,,144,0,45,41,4,0,0,14,0,0,599,0,0,3,1
275666,20232,AF201702,A11.4611,,0,0,40,0,4,0,0,1,0,0,599,0,0,3,0
275665,20232,AF201702,A11.4610,,144,0,40,22,4,0,0,23,0,0,599,0,0,3,1
275663,20232,AF201702,A11.4608,,25,0,40,35,3,0,0,14,0,0,599,0,0,3,1
275664,20232,AF201702,A11.4609,,81,0,40,27,3,0,0,17,0,0,599,0,0,3,1
275662,20232,AF201702,A11.4607,,0,0,40,0,3,0,0,7,0,0,599,0,0,3,0
275661,20232,AF201702,A11.4606,,0,0,40,0,2,0,0,1,0,0,599,0,0,3,0
275659,20232,AF201702,A11.4604,,27,0,40,40,2,0,0,17,0,0,599,0,0,3,1
275660,20232,AF201702,A11.4605,,1702,0,40,38,2,0,0,23,0,0,599,0,0,3,1
275658,20232,AF201702,A11.4603,,0,0,40,0,1,0,0,14,0,0,599,0,0,3,0
275656,20232,AF201702,A11.4601,,17,0,40,35,1,0,0,14,0,0,599,0,0,3,1
275657,20232,AF201702,A11.4602,,17,0,40,29,1,0,0,7,0,0,599,0,0,3,1
