id_krs,kdmk,aksi,id_jadwal,lastUpdate,nim_dinus
4003800,P3211203,1,283270,2024-04-18 13:27:13.000,77eb80af93cebcdaa5b2afab18a79877
4003799,P32006,1,283258,2024-04-18 13:26:54.000,77eb80af93cebcdaa5b2afab18a79877
4003798,P3211204,1,283256,2024-04-18 13:26:45.000,77eb80af93cebcdaa5b2afab18a79877
4003797,P3211205,1,283265,2024-04-18 13:26:37.000,77eb80af93cebcdaa5b2afab18a79877
4003757,A22.63101,1,283572,2024-04-17 12:53:21.000,29e56a011a61019bad9035dec5d5f7b5
4003756,A22.63421,1,276491,2024-04-16 14:46:47.000,29e56a011a61019bad9035dec5d5f7b5
4003755,A22.53602,1,276467,2024-04-16 14:46:36.000,29e56a011a61019bad9035dec5d5f7b5
4003754,A22.53610,1,276470,2024-04-16 14:45:24.000,5f87edf9f3e0f4372137a02042bae150
4003753,A22.53517,1,276465,2024-04-16 14:45:08.000,5f87edf9f3e0f4372137a02042bae150
4003752,A22.53514,1,276463,2024-04-16 14:44:30.000,5f87edf9f3e0f4372137a02042bae150
4003751,A22.63421,1,276492,2024-04-16 14:44:16.000,5f87edf9f3e0f4372137a02042bae150
4003750,A22.53513,1,276461,2024-04-16 14:43:56.000,5f87edf9f3e0f4372137a02042bae150
4003719,P34.1101,1,283556,2024-04-16 00:00:00.000,169f447dca5fea7842337b3b19783075
4003720,P34.1102,1,283557,2024-04-16 00:00:00.000,169f447dca5fea7842337b3b19783075
4003721,P34.1103,1,283558,2024-04-16 00:00:00.000,169f447dca5fea7842337b3b19783075
4003722,P34.1104,1,283559,2024-04-16 00:00:00.000,169f447dca5fea7842337b3b19783075
4003723,P34.1105,1,283560,2024-04-16 00:00:00.000,169f447dca5fea7842337b3b19783075
4003724,P34.1106,1,283561,2024-04-16 00:00:00.000,169f447dca5fea7842337b3b19783075
4003725,P34.1107,1,283562,2024-04-16 00:00:00.000,169f447dca5fea7842337b3b19783075
4003726,P34.1108,1,283563,2024-04-16 00:00:00.000,169f447dca5fea7842337b3b19783075
4003727,P34.1101,1,283556,2024-04-16 00:00:00.000,5db21b65135e3f6cb9f5eb6ff60aeda7
4003728,P34.1102,1,283557,2024-04-16 00:00:00.000,5db21b65135e3f6cb9f5eb6ff60aeda7
4003729,P34.1103,1,283558,2024-04-16 00:00:00.000,5db21b65135e3f6cb9f5eb6ff60aeda7
4003730,P34.1104,1,283559,2024-04-16 00:00:00.000,5db21b65135e3f6cb9f5eb6ff60aeda7
4003731,P34.1105,1,283560,2024-04-16 00:00:00.000,5db21b65135e3f6cb9f5eb6ff60aeda7
4003732,P34.1106,1,283561,2024-04-16 00:00:00.000,5db21b65135e3f6cb9f5eb6ff60aeda7
4003733,P34.1107,1,283562,2024-04-16 00:00:00.000,5db21b65135e3f6cb9f5eb6ff60aeda7
4003734,P34.1108,1,283563,2024-04-16 00:00:00.000,5db21b65135e3f6cb9f5eb6ff60aeda7
4003735,P34.1101,1,283556,2024-04-16 00:00:00.000,59c04f26f1057041b84b005413876e1e
4003736,P34.1102,1,283557,2024-04-16 00:00:00.000,59c04f26f1057041b84b005413876e1e
4003737,P34.1103,1,283558,2024-04-16 00:00:00.000,59c04f26f1057041b84b005413876e1e
4003738,P34.1104,1,283559,2024-04-16 00:00:00.000,59c04f26f1057041b84b005413876e1e
4003739,P34.1105,1,283560,2024-04-16 00:00:00.000,59c04f26f1057041b84b005413876e1e
4003740,P34.1106,1,283561,2024-04-16 00:00:00.000,59c04f26f1057041b84b005413876e1e
4003741,P34.1107,1,283562,2024-04-16 00:00:00.000,59c04f26f1057041b84b005413876e1e
4003742,P34.1108,1,283563,2024-04-16 00:00:00.000,59c04f26f1057041b84b005413876e1e
4003655,P3232201,1,283274,2024-04-05 08:14:35.000,79c8ecfe94a3f7d94fcfd58004fd6fb6
4003654,P3211203,1,283270,2024-04-05 08:14:28.000,79c8ecfe94a3f7d94fcfd58004fd6fb6
4003653,P32006,1,283258,2024-04-05 08:14:18.000,79c8ecfe94a3f7d94fcfd58004fd6fb6
4003652,P3211204,1,283256,2024-04-05 08:14:07.000,79c8ecfe94a3f7d94fcfd58004fd6fb6
4003651,P3211205,1,283265,2024-04-05 08:13:56.000,79c8ecfe94a3f7d94fcfd58004fd6fb6
4003650,P3232201,1,283274,2024-04-05 08:11:14.000,7e5ad883f5d5ba22cfe9e7ac60c25573
4003649,P3211203,1,283270,2024-04-05 08:11:03.000,7e5ad883f5d5ba22cfe9e7ac60c25573
4003648,P32006,1,283258,2024-04-05 08:10:55.000,7e5ad883f5d5ba22cfe9e7ac60c25573
4003647,P3211204,1,283256,2024-04-05 08:10:47.000,7e5ad883f5d5ba22cfe9e7ac60c25573
4003646,P3211205,1,283265,2024-04-05 08:10:37.000,7e5ad883f5d5ba22cfe9e7ac60c25573
4003656,P34.1101,1,283556,2024-04-05 00:00:00.000,8f82d4391f432b1ee75e2b135a7b1035
4003657,P34.1102,1,283557,2024-04-05 00:00:00.000,8f82d4391f432b1ee75e2b135a7b1035
4003658,P34.1103,1,283558,2024-04-05 00:00:00.000,8f82d4391f432b1ee75e2b135a7b1035
4003659,P34.1104,1,283559,2024-04-05 00:00:00.000,8f82d4391f432b1ee75e2b135a7b1035
4003660,P34.1105,1,283560,2024-04-05 00:00:00.000,8f82d4391f432b1ee75e2b135a7b1035
4003661,P34.1106,1,283561,2024-04-05 00:00:00.000,8f82d4391f432b1ee75e2b135a7b1035
4003662,P34.1107,1,283562,2024-04-05 00:00:00.000,8f82d4391f432b1ee75e2b135a7b1035
4003663,P34.1108,1,283563,2024-04-05 00:00:00.000,8f82d4391f432b1ee75e2b135a7b1035
4003664,P34.1101,1,283556,2024-04-05 00:00:00.000,e035109beb040eaf3ffca31750657c76
4003665,P34.1102,1,283557,2024-04-05 00:00:00.000,e035109beb040eaf3ffca31750657c76
4003666,P34.1103,1,283558,2024-04-05 00:00:00.000,e035109beb040eaf3ffca31750657c76
4003667,P34.1104,1,283559,2024-04-05 00:00:00.000,e035109beb040eaf3ffca31750657c76
4003668,P34.1105,1,283560,2024-04-05 00:00:00.000,e035109beb040eaf3ffca31750657c76
4003669,P34.1106,1,283561,2024-04-05 00:00:00.000,e035109beb040eaf3ffca31750657c76
4003670,P34.1107,1,283562,2024-04-05 00:00:00.000,e035109beb040eaf3ffca31750657c76
4003671,P34.1108,1,283563,2024-04-05 00:00:00.000,e035109beb040eaf3ffca31750657c76
4003672,P34.1101,1,283556,2024-04-05 00:00:00.000,0b6282244aa2e91b6ad02c86695e0b2a
4003673,P34.1102,1,283557,2024-04-05 00:00:00.000,0b6282244aa2e91b6ad02c86695e0b2a
4003674,P34.1103,1,283558,2024-04-05 00:00:00.000,0b6282244aa2e91b6ad02c86695e0b2a
4003675,P34.1104,1,283559,2024-04-05 00:00:00.000,0b6282244aa2e91b6ad02c86695e0b2a
4003676,P34.1105,1,283560,2024-04-05 00:00:00.000,0b6282244aa2e91b6ad02c86695e0b2a
4003677,P34.1106,1,283561,2024-04-05 00:00:00.000,0b6282244aa2e91b6ad02c86695e0b2a
4003678,P34.1107,1,283562,2024-04-05 00:00:00.000,0b6282244aa2e91b6ad02c86695e0b2a
4003679,P34.1108,1,283563,2024-04-05 00:00:00.000,0b6282244aa2e91b6ad02c86695e0b2a
4003680,P34.1101,1,283556,2024-04-05 00:00:00.000,f7c4ec98c33301f09d7c3d9ef6e47a9a
4003681,P34.1102,1,283557,2024-04-05 00:00:00.000,f7c4ec98c33301f09d7c3d9ef6e47a9a
4003682,P34.1103,1,283558,2024-04-05 00:00:00.000,f7c4ec98c33301f09d7c3d9ef6e47a9a
4003683,P34.1104,1,283559,2024-04-05 00:00:00.000,f7c4ec98c33301f09d7c3d9ef6e47a9a
4003684,P34.1105,1,283560,2024-04-05 00:00:00.000,f7c4ec98c33301f09d7c3d9ef6e47a9a
4003685,P34.1106,1,283561,2024-04-05 00:00:00.000,f7c4ec98c33301f09d7c3d9ef6e47a9a
4003686,P34.1107,1,283562,2024-04-05 00:00:00.000,f7c4ec98c33301f09d7c3d9ef6e47a9a
4003687,P34.1108,1,283563,2024-04-05 00:00:00.000,f7c4ec98c33301f09d7c3d9ef6e47a9a
4003688,P34.1101,1,283556,2024-04-05 00:00:00.000,4e6b6b64a16c2e12ab1d0843417ff21c
4003689,P34.1102,1,283557,2024-04-05 00:00:00.000,4e6b6b64a16c2e12ab1d0843417ff21c
4003690,P34.1103,1,283558,2024-04-05 00:00:00.000,4e6b6b64a16c2e12ab1d0843417ff21c
4003691,P34.1104,1,283559,2024-04-05 00:00:00.000,4e6b6b64a16c2e12ab1d0843417ff21c
4003692,P34.1105,1,283560,2024-04-05 00:00:00.000,4e6b6b64a16c2e12ab1d0843417ff21c
4003693,P34.1106,1,283561,2024-04-05 00:00:00.000,4e6b6b64a16c2e12ab1d0843417ff21c
4003694,P34.1107,1,283562,2024-04-05 00:00:00.000,4e6b6b64a16c2e12ab1d0843417ff21c
4003695,P34.1108,1,283563,2024-04-05 00:00:00.000,4e6b6b64a16c2e12ab1d0843417ff21c
4003696,P34.1101,1,283556,2024-04-05 00:00:00.000,0b3f53fa15ded354a172ad91400f23da
4003697,P34.1102,1,283557,2024-04-05 00:00:00.000,0b3f53fa15ded354a172ad91400f23da
4003698,P34.1103,1,283558,2024-04-05 00:00:00.000,0b3f53fa15ded354a172ad91400f23da
4003699,P34.1104,1,283559,2024-04-05 00:00:00.000,0b3f53fa15ded354a172ad91400f23da
4003700,P34.1105,1,283560,2024-04-05 00:00:00.000,0b3f53fa15ded354a172ad91400f23da
4003701,P34.1106,1,283561,2024-04-05 00:00:00.000,0b3f53fa15ded354a172ad91400f23da
4003702,P34.1107,1,283562,2024-04-05 00:00:00.000,0b3f53fa15ded354a172ad91400f23da
4003703,P34.1108,1,283563,2024-04-05 00:00:00.000,0b3f53fa15ded354a172ad91400f23da
3997287,A15.21203,3,276225,2024-04-04 09:56:55.000,6251fad72e6cc2f325f1f40ca2021807
4003645,P3232201,1,283274,2024-04-03 11:11:54.000,4f9fff0f2495d6cf741c0faddcb60918
4003644,P3211203,1,283270,2024-04-03 11:11:45.000,4f9fff0f2495d6cf741c0faddcb60918
4003643,P32006,1,283258,2024-04-03 11:11:36.000,4f9fff0f2495d6cf741c0faddcb60918
4003642,P3211204,1,283256,2024-04-03 11:11:27.000,4f9fff0f2495d6cf741c0faddcb60918
4003641,P3211205,1,283265,2024-04-03 11:11:04.000,4f9fff0f2495d6cf741c0faddcb60918
3981743,N2017051,3,276991,2024-04-03 10:46:34.000,e666161ff241d0ad06be4c77d17dba85
3978808,B12.6206,3,276872,2024-04-03 10:03:33.000,3da4aeb1cee2c281b4db8827df5c1a63
4003640,P33008,1,283408,2024-04-02 15:08:20.000,451dac24b610433b439c8a4f3fa8d92d
